organ,as_label,cell_id,cell_label,cell_percentage,anatomical_structure_of,node_name,label,glb file of single organs
Left kidney,outer cortex of kidney,http://purl.obolibrary.org/obo/CL_4030018,Connecting Tubule Principal,0.003867214790151923,#VHMLeftKidney,VH_M_outer_cortex_of_kidney_L,outer cortex of kidney,VH_M_Kidney_L
Left kidney,outer cortex of kidney,http://purl.obolibrary.org/obo/CL_4030020,Connecting Tubule Intercalated Type A,0.0002296889427870202,#VHMLeftKidney,VH_M_outer_cortex_of_kidney_L,outer cortex of kidney,VH_M_Kidney_L
Left kidney,outer cortex of kidney,http://purl.obolibrary.org/obo/CL_4030022,Medullary Fibroblast,0.01400325954061832,#VHMLeftKidney,VH_M_outer_cortex_of_kidney_L,outer cortex of kidney,VH_M_Kidney_L
Left kidney,outer cortex of kidney,http://purl.obolibrary.org/obo/CL_4033078,Cycling Mononuclear Phagocyte,2.06926975483802e-06,#VHMLeftKidney,VH_M_outer_cortex_of_kidney_L,outer cortex of kidney,VH_M_Kidney_L
Left kidney,outer cortex of kidney,https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial,Descending Vasa Recta Endothelial ,0.01120829895202837,#VHMLeftKidney,VH_M_outer_cortex_of_kidney_L,outer cortex of kidney,VH_M_Kidney_L
Left kidney,outer cortex of kidney,https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial,Peritubular Capilary Endothelial ,0.008059134906815228,#VHMLeftKidney,VH_M_outer_cortex_of_kidney_L,outer cortex of kidney,VH_M_Kidney_L
Left kidney,renal pyramid,http://purl.obolibrary.org/obo/CL_0000084,T,0.004870792523215079,#VHMLeftKidney,VH_M_renal_pyramid_L,renal pyramid,VH_M_Kidney_L
Left kidney,renal pyramid,http://purl.obolibrary.org/obo/CL_0000097,Mast,7.362812057846896e-05,#VHMLeftKidney,VH_M_renal_pyramid_L,renal pyramid,VH_M_Kidney_L
Left kidney,renal pyramid,http://purl.obolibrary.org/obo/CL_0000236,B,0.0003291869960404183,#VHMLeftKidney,VH_M_renal_pyramid_L,renal pyramid,VH_M_Kidney_L
Left kidney,renal pyramid,http://purl.obolibrary.org/obo/CL_0000648,Renin-positive Juxtaglomerular Granular,8.347479893936007e-05,#VHMLeftKidney,VH_M_renal_pyramid_L,renal pyramid,VH_M_Kidney_L
Left kidney,renal pyramid,http://purl.obolibrary.org/obo/CL_0000650,Mesangial,0.0009370434352725924,#VHMLeftKidney,VH_M_renal_pyramid_L,renal pyramid,VH_M_Kidney_L
Left kidney,renal pyramid,http://purl.obolibrary.org/obo/CL_0000653,Podocyte,0.002268358959644012,#VHMLeftKidney,VH_M_renal_pyramid_L,renal pyramid,VH_M_Kidney_L
Left kidney,renal pyramid,http://purl.obolibrary.org/obo/CL_0000775,Neutrophil,1.299319774914158e-05,#VHMLeftKidney,VH_M_renal_pyramid_L,renal pyramid,VH_M_Kidney_L
Left kidney,renal pyramid,http://purl.obolibrary.org/obo/CL_0000786,Plasma,1.301918414463986e-05,#VHMLeftKidney,VH_M_renal_pyramid_L,renal pyramid,VH_M_Kidney_L
Left kidney,renal pyramid,http://purl.obolibrary.org/obo/CL_0000814,Natural Killer T,3.159296032703775e-05,#VHMLeftKidney,VH_M_renal_pyramid_L,renal pyramid,VH_M_Kidney_L
Left kidney,renal pyramid,http://purl.obolibrary.org/obo/CL_0000875,Non-classical monocyte,8.72060122263219e-06,#VHMLeftKidney,VH_M_renal_pyramid_L,renal pyramid,VH_M_Kidney_L
Left kidney,renal pyramid,http://purl.obolibrary.org/obo/CL_0000890,M2 Macrophage,0.003168198538694896,#VHMLeftKidney,VH_M_renal_pyramid_L,renal pyramid,VH_M_Kidney_L
Left kidney,renal pyramid,http://purl.obolibrary.org/obo/CL_0000990,Classical Dendritic,0.0007752607990321143,#VHMLeftKidney,VH_M_renal_pyramid_L,renal pyramid,VH_M_Kidney_L
Left kidney,renal pyramid,http://purl.obolibrary.org/obo/CL_0002138,Lymphatic Endothelial,7.363678271030171e-05,#VHMLeftKidney,VH_M_renal_pyramid_L,renal pyramid,VH_M_Kidney_L
Left kidney,renal pyramid,http://purl.obolibrary.org/obo/CL_0002201,Intercalated Type B,0.0148154569193984,#VHMLeftKidney,VH_M_renal_pyramid_L,renal pyramid,VH_M_Kidney_L
Left kidney,renal pyramid,http://purl.obolibrary.org/obo/CL_0002573,Schwann / Neural,3.000995573460067e-05,#VHMLeftKidney,VH_M_renal_pyramid_L,renal pyramid,VH_M_Kidney_L
Left kidney,renal pyramid,http://purl.obolibrary.org/obo/CL_0011031,Monocyte-derived,0.006391399448994866,#VHMLeftKidney,VH_M_renal_pyramid_L,renal pyramid,VH_M_Kidney_L
Left kidney,renal pyramid,http://purl.obolibrary.org/obo/CL_1000412,Afferent / Efferent Arteriole Endothelial,0.001013841896101852,#VHMLeftKidney,VH_M_renal_pyramid_L,renal pyramid,VH_M_Kidney_L
Left kidney,renal pyramid,http://purl.obolibrary.org/obo/CL_1000452,Parietal Epithelial,0.00464753906842341,#VHMLeftKidney,VH_M_renal_pyramid_L,renal pyramid,VH_M_Kidney_L
Left kidney,renal pyramid,http://purl.obolibrary.org/obo/CL_1000597,Papillary Tip Epithelial,0.002347465878606702,#VHMLeftKidney,VH_M_renal_pyramid_L,renal pyramid,VH_M_Kidney_L
Left kidney,renal pyramid,http://purl.obolibrary.org/obo/CL_1000692,Fibroblast,0.01664865852769295,#VHMLeftKidney,VH_M_renal_pyramid_L,renal pyramid,VH_M_Kidney_L
Left kidney,renal pyramid,http://purl.obolibrary.org/obo/CL_1000714,Cortical Collecting Duct Principal,0.1025719909343514,#VHMLeftKidney,VH_M_renal_pyramid_L,renal pyramid,VH_M_Kidney_L
Left kidney,renal pyramid,http://purl.obolibrary.org/obo/CL_1000715,Cortical Collecting Duct Intercalated Type A,0.003088554567558574,#VHMLeftKidney,VH_M_renal_pyramid_L,renal pyramid,VH_M_Kidney_L
Left kidney,renal pyramid,http://purl.obolibrary.org/obo/CL_1000716,Outer Medullary Collecting Duct Principal,0.007493891767806154,#VHMLeftKidney,VH_M_renal_pyramid_L,renal pyramid,VH_M_Kidney_L
Left kidney,renal pyramid,http://purl.obolibrary.org/obo/CL_1000717,Outer Medullary Collecting Duct Intercalated Type A,0.006435208180739054,#VHMLeftKidney,VH_M_renal_pyramid_L,renal pyramid,VH_M_Kidney_L
Left kidney,renal pyramid,http://purl.obolibrary.org/obo/CL_1000718,Inner Medullary Collecting Duct,0.03025986690010765,#VHMLeftKidney,VH_M_renal_pyramid_L,renal pyramid,VH_M_Kidney_L
Left kidney,renal pyramid,http://purl.obolibrary.org/obo/CL_1000768,Connecting Tubule,0.07918079611955897,#VHMLeftKidney,VH_M_renal_pyramid_L,renal pyramid,VH_M_Kidney_L
Left kidney,renal pyramid,http://purl.obolibrary.org/obo/CL_1000850,Macula Densa,0.01423418889382688,#VHMLeftKidney,VH_M_renal_pyramid_L,renal pyramid,VH_M_Kidney_L
Left kidney,renal pyramid,http://purl.obolibrary.org/obo/CL_1001005,Glomerular Capillary Endothelial,0.002962797737610549,#VHMLeftKidney,VH_M_renal_pyramid_L,renal pyramid,VH_M_Kidney_L
Left kidney,renal pyramid,http://purl.obolibrary.org/obo/CL_1001107,Ascending Thin Limb,0.06182582952775565,#VHMLeftKidney,VH_M_renal_pyramid_L,renal pyramid,VH_M_Kidney_L
Left kidney,renal pyramid,http://purl.obolibrary.org/obo/CL_1001108,Medullary Thick Ascending Limb,0.08139610385279325,#VHMLeftKidney,VH_M_renal_pyramid_L,renal pyramid,VH_M_Kidney_L
Left kidney,renal pyramid,http://purl.obolibrary.org/obo/CL_1001109,Cortical Thick Ascending Limb,0.2284502812949354,#VHMLeftKidney,VH_M_renal_pyramid_L,renal pyramid,VH_M_Kidney_L
Left kidney,renal pyramid,http://purl.obolibrary.org/obo/CL_1001131,Ascending Vasa Recta Endothelial,0.01324068784880131,#VHMLeftKidney,VH_M_renal_pyramid_L,renal pyramid,VH_M_Kidney_L
Left kidney,renal pyramid,http://purl.obolibrary.org/obo/CL_1001318,Vascular Smooth Muscle / Pericyte,0.006515393535114923,#VHMLeftKidney,VH_M_renal_pyramid_L,renal pyramid,VH_M_Kidney_L
Left kidney,renal pyramid,http://purl.obolibrary.org/obo/CL_4030009,Proximal Tubule Epithelial Segment 1,0.004771790852965493,#VHMLeftKidney,VH_M_renal_pyramid_L,renal pyramid,VH_M_Kidney_L
Left kidney,renal pyramid,http://purl.obolibrary.org/obo/CL_4030010,Proximal Tubule Epithelial Segment 2,0.0002483671405077995,#VHMLeftKidney,VH_M_renal_pyramid_L,renal pyramid,VH_M_Kidney_L
Left kidney,renal pyramid,http://purl.obolibrary.org/obo/CL_4030011,Proximal Tubule Epithelial Segment 3,0.001378127850328618,#VHMLeftKidney,VH_M_renal_pyramid_L,renal pyramid,VH_M_Kidney_L
Left kidney,renal pyramid,http://purl.obolibrary.org/obo/CL_4030012,Descending Thin Limb Type 1,0.1044009719189105,#VHMLeftKidney,VH_M_renal_pyramid_L,renal pyramid,VH_M_Kidney_L
Left kidney,renal pyramid,http://purl.obolibrary.org/obo/CL_4030013,Descending Thin Limb Type 2,0.01310861199368129,#VHMLeftKidney,VH_M_renal_pyramid_L,renal pyramid,VH_M_Kidney_L
Left kidney,renal pyramid,http://purl.obolibrary.org/obo/CL_4030014,Descending Thin Limb Type 3,0.02029986619951443,#VHMLeftKidney,VH_M_renal_pyramid_L,renal pyramid,VH_M_Kidney_L
Left kidney,renal pyramid,http://purl.obolibrary.org/obo/CL_4030016,Distal Convoluted Tubule Type 1,0.04753494481555039,#VHMLeftKidney,VH_M_renal_pyramid_L,renal pyramid,VH_M_Kidney_L
Left kidney,renal pyramid,http://purl.obolibrary.org/obo/CL_4030017,Distal Convoluted Tubule Type 2,8.388191913549985e-05,#VHMLeftKidney,VH_M_renal_pyramid_L,renal pyramid,VH_M_Kidney_L
Left kidney,renal pyramid,http://purl.obolibrary.org/obo/CL_4030018,Connecting Tubule Principal,0.003779675749033163,#VHMLeftKidney,VH_M_renal_pyramid_L,renal pyramid,VH_M_Kidney_L
Left kidney,renal pyramid,http://purl.obolibrary.org/obo/CL_4030020,Connecting Tubule Intercalated Type A,1.082766479095132e-05,#VHMLeftKidney,VH_M_renal_pyramid_L,renal pyramid,VH_M_Kidney_L
Left kidney,renal pyramid,http://purl.obolibrary.org/obo/CL_4030022,Medullary Fibroblast,0.06095887356667489,#VHMLeftKidney,VH_M_renal_pyramid_L,renal pyramid,VH_M_Kidney_L
Left kidney,renal pyramid,http://purl.obolibrary.org/obo/CL_4033078,Cycling Mononuclear Phagocyte,8.662131832761053e-06,#VHMLeftKidney,VH_M_renal_pyramid_L,renal pyramid,VH_M_Kidney_L
Left kidney,renal pyramid,https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial,Descending Vasa Recta Endothelial ,0.04209067801988033,#VHMLeftKidney,VH_M_renal_pyramid_L,renal pyramid,VH_M_Kidney_L
Left kidney,renal pyramid,https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial,Peritubular Capilary Endothelial ,0.005128850423710777,#VHMLeftKidney,VH_M_renal_pyramid_L,renal pyramid,VH_M_Kidney_L
Left kidney,hilum of kidney,http://purl.obolibrary.org/obo/CL_0000084,T,0.0003596259889714697,#VHMLeftKidney,VH_M_hilum_of_kidney_L,hilum of kidney,VH_M_Kidney_L
Left kidney,hilum of kidney,http://purl.obolibrary.org/obo/CL_0000650,Mesangial,0.0004795013186286262,#VHMLeftKidney,VH_M_hilum_of_kidney_L,hilum of kidney,VH_M_Kidney_L
Left kidney,hilum of kidney,http://purl.obolibrary.org/obo/CL_0000653,Podocyte,0.001198753296571566,#VHMLeftKidney,VH_M_hilum_of_kidney_L,hilum of kidney,VH_M_Kidney_L
Left kidney,hilum of kidney,http://purl.obolibrary.org/obo/CL_0000814,Natural Killer T,0.0002397506593143131,#VHMLeftKidney,VH_M_hilum_of_kidney_L,hilum of kidney,VH_M_Kidney_L
Left kidney,hilum of kidney,http://purl.obolibrary.org/obo/CL_0000890,M2 Macrophage,0.002996883241428914,#VHMLeftKidney,VH_M_hilum_of_kidney_L,hilum of kidney,VH_M_Kidney_L
Left kidney,hilum of kidney,http://purl.obolibrary.org/obo/CL_0002138,Lymphatic Endothelial,0.001678254615200192,#VHMLeftKidney,VH_M_hilum_of_kidney_L,hilum of kidney,VH_M_Kidney_L
Left kidney,hilum of kidney,http://purl.obolibrary.org/obo/CL_0002201,Intercalated Type B,0.0002397506593143131,#VHMLeftKidney,VH_M_hilum_of_kidney_L,hilum of kidney,VH_M_Kidney_L
Left kidney,hilum of kidney,http://purl.obolibrary.org/obo/CL_0002573,Schwann / Neural,0.0003596259889714697,#VHMLeftKidney,VH_M_hilum_of_kidney_L,hilum of kidney,VH_M_Kidney_L
Left kidney,hilum of kidney,http://purl.obolibrary.org/obo/CL_0011031,Monocyte-derived,0.0001198753296571566,#VHMLeftKidney,VH_M_hilum_of_kidney_L,hilum of kidney,VH_M_Kidney_L
Left kidney,hilum of kidney,http://purl.obolibrary.org/obo/CL_1000412,Afferent / Efferent Arteriole Endothelial,0.001078877966914409,#VHMLeftKidney,VH_M_hilum_of_kidney_L,hilum of kidney,VH_M_Kidney_L
Left kidney,hilum of kidney,http://purl.obolibrary.org/obo/CL_1000452,Parietal Epithelial,0.0004795013186286262,#VHMLeftKidney,VH_M_hilum_of_kidney_L,hilum of kidney,VH_M_Kidney_L
Left kidney,hilum of kidney,http://purl.obolibrary.org/obo/CL_1000692,Fibroblast,0.005993766482857828,#VHMLeftKidney,VH_M_hilum_of_kidney_L,hilum of kidney,VH_M_Kidney_L
Left kidney,hilum of kidney,http://purl.obolibrary.org/obo/CL_1000714,Cortical Collecting Duct Principal,0.001438503955885879,#VHMLeftKidney,VH_M_hilum_of_kidney_L,hilum of kidney,VH_M_Kidney_L
Left kidney,hilum of kidney,http://purl.obolibrary.org/obo/CL_1000715,Cortical Collecting Duct Intercalated Type A,0.01042915368017262,#VHMLeftKidney,VH_M_hilum_of_kidney_L,hilum of kidney,VH_M_Kidney_L
Left kidney,hilum of kidney,http://purl.obolibrary.org/obo/CL_1000716,Outer Medullary Collecting Duct Principal,0.09530088707743949,#VHMLeftKidney,VH_M_hilum_of_kidney_L,hilum of kidney,VH_M_Kidney_L
Left kidney,hilum of kidney,http://purl.obolibrary.org/obo/CL_1000717,Outer Medullary Collecting Duct Intercalated Type A,0.005154639175257732,#VHMLeftKidney,VH_M_hilum_of_kidney_L,hilum of kidney,VH_M_Kidney_L
Left kidney,hilum of kidney,http://purl.obolibrary.org/obo/CL_1000768,Connecting Tubule,0.005034763845600575,#VHMLeftKidney,VH_M_hilum_of_kidney_L,hilum of kidney,VH_M_Kidney_L
Left kidney,hilum of kidney,http://purl.obolibrary.org/obo/CL_1000850,Macula Densa,0.006353392471829296,#VHMLeftKidney,VH_M_hilum_of_kidney_L,hilum of kidney,VH_M_Kidney_L
Left kidney,hilum of kidney,http://purl.obolibrary.org/obo/CL_1001005,Glomerular Capillary Endothelial,0.0007192519779429394,#VHMLeftKidney,VH_M_hilum_of_kidney_L,hilum of kidney,VH_M_Kidney_L
Left kidney,hilum of kidney,http://purl.obolibrary.org/obo/CL_1001107,Ascending Thin Limb,0.0002397506593143131,#VHMLeftKidney,VH_M_hilum_of_kidney_L,hilum of kidney,VH_M_Kidney_L
Left kidney,hilum of kidney,http://purl.obolibrary.org/obo/CL_1001108,Medullary Thick Ascending Limb,0.3018460800767202,#VHMLeftKidney,VH_M_hilum_of_kidney_L,hilum of kidney,VH_M_Kidney_L
Left kidney,hilum of kidney,http://purl.obolibrary.org/obo/CL_1001109,Cortical Thick Ascending Limb,0.2700791177175737,#VHMLeftKidney,VH_M_hilum_of_kidney_L,hilum of kidney,VH_M_Kidney_L
Left kidney,hilum of kidney,http://purl.obolibrary.org/obo/CL_1001131,Ascending Vasa Recta Endothelial,0.0284104531287461,#VHMLeftKidney,VH_M_hilum_of_kidney_L,hilum of kidney,VH_M_Kidney_L
Left kidney,hilum of kidney,http://purl.obolibrary.org/obo/CL_1001318,Vascular Smooth Muscle / Pericyte,0.01606329417405898,#VHMLeftKidney,VH_M_hilum_of_kidney_L,hilum of kidney,VH_M_Kidney_L
Left kidney,hilum of kidney,http://purl.obolibrary.org/obo/CL_4030011,Proximal Tubule Epithelial Segment 3,0.0154639175257732,#VHMLeftKidney,VH_M_hilum_of_kidney_L,hilum of kidney,VH_M_Kidney_L
Left kidney,hilum of kidney,http://purl.obolibrary.org/obo/CL_4030012,Descending Thin Limb Type 1,0.0648525533445217,#VHMLeftKidney,VH_M_hilum_of_kidney_L,hilum of kidney,VH_M_Kidney_L
Left kidney,hilum of kidney,http://purl.obolibrary.org/obo/CL_4030013,Descending Thin Limb Type 2,0.04003836010549029,#VHMLeftKidney,VH_M_hilum_of_kidney_L,hilum of kidney,VH_M_Kidney_L
Left kidney,hilum of kidney,http://purl.obolibrary.org/obo/CL_4030014,Descending Thin Limb Type 3,0.0001198753296571566,#VHMLeftKidney,VH_M_hilum_of_kidney_L,hilum of kidney,VH_M_Kidney_L
Left kidney,hilum of kidney,http://purl.obolibrary.org/obo/CL_4030016,Distal Convoluted Tubule Type 1,0.001678254615200192,#VHMLeftKidney,VH_M_hilum_of_kidney_L,hilum of kidney,VH_M_Kidney_L
Left kidney,hilum of kidney,http://purl.obolibrary.org/obo/CL_4030018,Connecting Tubule Principal,0.03620234955646128,#VHMLeftKidney,VH_M_hilum_of_kidney_L,hilum of kidney,VH_M_Kidney_L
Left kidney,hilum of kidney,http://purl.obolibrary.org/obo/CL_4030022,Medullary Fibroblast,0.02325581395348837,#VHMLeftKidney,VH_M_hilum_of_kidney_L,hilum of kidney,VH_M_Kidney_L
Left kidney,hilum of kidney,https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial,Descending Vasa Recta Endothelial ,0.04902900982977704,#VHMLeftKidney,VH_M_hilum_of_kidney_L,hilum of kidney,VH_M_Kidney_L
Left kidney,hilum of kidney,https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial,Peritubular Capilary Endothelial ,0.01306641093263006,#VHMLeftKidney,VH_M_hilum_of_kidney_L,hilum of kidney,VH_M_Kidney_L
heart,right cardiac atrium,http://purl.obolibrary.org/obo/CL_0000057,Fibroblast,0.2587151026110405,#VHMHeart,VH_M_right_cardiac_atrium,right cardiac atrium,VH_M_Heart
heart,right cardiac atrium,http://purl.obolibrary.org/obo/CL_0000077,Mesothelial,0.005506003929082116,#VHMHeart,VH_M_right_cardiac_atrium,right cardiac atrium,VH_M_Heart
heart,right cardiac atrium,http://purl.obolibrary.org/obo/CL_0000084,T,0.02499114591739153,#VHMHeart,VH_M_right_cardiac_atrium,right cardiac atrium,VH_M_Heart
heart,right cardiac atrium,http://purl.obolibrary.org/obo/CL_0000097,Mast,0.002023284654654702,#VHMHeart,VH_M_right_cardiac_atrium,right cardiac atrium,VH_M_Heart
heart,right cardiac atrium,http://purl.obolibrary.org/obo/CL_0000115,Endothelial,0.00828315339164628,#VHMHeart,VH_M_right_cardiac_atrium,right cardiac atrium,VH_M_Heart
heart,right cardiac atrium,http://purl.obolibrary.org/obo/CL_0000136,Adipocyte,0.005492594324824043,#VHMHeart,VH_M_right_cardiac_atrium,right cardiac atrium,VH_M_Heart
heart,right cardiac atrium,http://purl.obolibrary.org/obo/CL_0000192,Smooth Muscle,0.02323921855905566,#VHMHeart,VH_M_right_cardiac_atrium,right cardiac atrium,VH_M_Heart
heart,right cardiac atrium,http://purl.obolibrary.org/obo/CL_0000235,Macrophage,0.05254294766108934,#VHMHeart,VH_M_right_cardiac_atrium,right cardiac atrium,VH_M_Heart
heart,right cardiac atrium,http://purl.obolibrary.org/obo/CL_0000236,B,0.01059049022177783,#VHMHeart,VH_M_right_cardiac_atrium,right cardiac atrium,VH_M_Heart
heart,right cardiac atrium,http://purl.obolibrary.org/obo/CL_0000623,NK,0.02010576161685249,#VHMHeart,VH_M_right_cardiac_atrium,right cardiac atrium,VH_M_Heart
heart,right cardiac atrium,http://purl.obolibrary.org/obo/CL_0000669,Pericyte,0.06030523662744232,#VHMHeart,VH_M_right_cardiac_atrium,right cardiac atrium,VH_M_Heart
heart,right cardiac atrium,http://purl.obolibrary.org/obo/CL_0002129,Atrial Cardiomyocyte,0.1148455346324131,#VHMHeart,VH_M_right_cardiac_atrium,right cardiac atrium,VH_M_Heart
heart,right cardiac atrium,http://purl.obolibrary.org/obo/CL_0002131,Ventricular Cardiomycoyte,0.1224932293410582,#VHMHeart,VH_M_right_cardiac_atrium,right cardiac atrium,VH_M_Heart
heart,right cardiac atrium,http://purl.obolibrary.org/obo/CL_0002138,Lymphatic Endothelial,0.008053522427358914,#VHMHeart,VH_M_right_cardiac_atrium,right cardiac atrium,VH_M_Heart
heart,right cardiac atrium,http://purl.obolibrary.org/obo/CL_0002144,Capillary Endothelial,0.09243349125581488,#VHMHeart,VH_M_right_cardiac_atrium,right cardiac atrium,VH_M_Heart
heart,right cardiac atrium,http://purl.obolibrary.org/obo/CL_0002350,Endocardial,0.03550863207537858,#VHMHeart,VH_M_right_cardiac_atrium,right cardiac atrium,VH_M_Heart
heart,right cardiac atrium,http://purl.obolibrary.org/obo/CL_0002573,Neuronal,0.01374093039373933,#VHMHeart,VH_M_right_cardiac_atrium,right cardiac atrium,VH_M_Heart
heart,right cardiac atrium,http://purl.obolibrary.org/obo/CL_0011031,Monocyte/cDC,0.0760197952986472,#VHMHeart,VH_M_right_cardiac_atrium,right cardiac atrium,VH_M_Heart
heart,right cardiac atrium,http://purl.obolibrary.org/obo/CL_1000413,Arterial Endothelial,0.02829286956886352,#VHMHeart,VH_M_right_cardiac_atrium,right cardiac atrium,VH_M_Heart
heart,right cardiac atrium,http://purl.obolibrary.org/obo/CL_1000414,Venous Endothelial,0.03681705549186939,#VHMHeart,VH_M_right_cardiac_atrium,right cardiac atrium,VH_M_Heart
heart,left cardiac atrium,http://purl.obolibrary.org/obo/CL_0000057,Fibroblast,0.1711423883947845,#VHMHeart,VH_M_left_cardiac_atrium,left cardiac atrium,VH_M_Heart
heart,left cardiac atrium,http://purl.obolibrary.org/obo/CL_0000077,Mesothelial,0.008462136257663413,#VHMHeart,VH_M_left_cardiac_atrium,left cardiac atrium,VH_M_Heart
heart,left cardiac atrium,http://purl.obolibrary.org/obo/CL_0000084,T,0.0324453846818064,#VHMHeart,VH_M_left_cardiac_atrium,left cardiac atrium,VH_M_Heart
heart,left cardiac atrium,http://purl.obolibrary.org/obo/CL_0000097,Mast,0.00522407391416976,#VHMHeart,VH_M_left_cardiac_atrium,left cardiac atrium,VH_M_Heart
heart,left cardiac atrium,http://purl.obolibrary.org/obo/CL_0000115,Endothelial,0.004079958552802003,#VHMHeart,VH_M_left_cardiac_atrium,left cardiac atrium,VH_M_Heart
heart,left cardiac atrium,http://purl.obolibrary.org/obo/CL_0000136,Adipocyte,0.0199464640359209,#VHMHeart,VH_M_left_cardiac_atrium,left cardiac atrium,VH_M_Heart
heart,left cardiac atrium,http://purl.obolibrary.org/obo/CL_0000192,Smooth Muscle,0.04075641136344012,#VHMHeart,VH_M_left_cardiac_atrium,left cardiac atrium,VH_M_Heart
heart,left cardiac atrium,http://purl.obolibrary.org/obo/CL_0000235,Macrophage,0.03147396597875831,#VHMHeart,VH_M_left_cardiac_atrium,left cardiac atrium,VH_M_Heart
heart,left cardiac atrium,http://purl.obolibrary.org/obo/CL_0000236,B,0.005396770572489423,#VHMHeart,VH_M_left_cardiac_atrium,left cardiac atrium,VH_M_Heart
heart,left cardiac atrium,http://purl.obolibrary.org/obo/CL_0000623,NK,0.02527847336154045,#VHMHeart,VH_M_left_cardiac_atrium,left cardiac atrium,VH_M_Heart
heart,left cardiac atrium,http://purl.obolibrary.org/obo/CL_0000669,Pericyte,0.1616872463517831,#VHMHeart,VH_M_left_cardiac_atrium,left cardiac atrium,VH_M_Heart
heart,left cardiac atrium,http://purl.obolibrary.org/obo/CL_0001065,ILC,8.634832915983075e-05,#VHMHeart,VH_M_left_cardiac_atrium,left cardiac atrium,VH_M_Heart
heart,left cardiac atrium,http://purl.obolibrary.org/obo/CL_0002129,Atrial Cardiomyocyte,0.1537863742336586,#VHMHeart,VH_M_left_cardiac_atrium,left cardiac atrium,VH_M_Heart
heart,left cardiac atrium,http://purl.obolibrary.org/obo/CL_0002131,Ventricular Cardiomycoyte,0.007404369225455485,#VHMHeart,VH_M_left_cardiac_atrium,left cardiac atrium,VH_M_Heart
heart,left cardiac atrium,http://purl.obolibrary.org/obo/CL_0002138,Lymphatic Endothelial,0.002072359899835938,#VHMHeart,VH_M_left_cardiac_atrium,left cardiac atrium,VH_M_Heart
heart,left cardiac atrium,http://purl.obolibrary.org/obo/CL_0002144,Capillary Endothelial,0.2065452033503151,#VHMHeart,VH_M_left_cardiac_atrium,left cardiac atrium,VH_M_Heart
heart,left cardiac atrium,http://purl.obolibrary.org/obo/CL_0002350,Endocardial,0.01729125291425611,#VHMHeart,VH_M_left_cardiac_atrium,left cardiac atrium,VH_M_Heart
heart,left cardiac atrium,http://purl.obolibrary.org/obo/CL_0002573,Neuronal,0.01411795181763233,#VHMHeart,VH_M_left_cardiac_atrium,left cardiac atrium,VH_M_Heart
heart,left cardiac atrium,http://purl.obolibrary.org/obo/CL_0011031,Monocyte/cDC,0.06845263794145583,#VHMHeart,VH_M_left_cardiac_atrium,left cardiac atrium,VH_M_Heart
heart,left cardiac atrium,http://purl.obolibrary.org/obo/CL_1000413,Arterial Endothelial,0.00904498747949227,#VHMHeart,VH_M_left_cardiac_atrium,left cardiac atrium,VH_M_Heart
heart,left cardiac atrium,http://purl.obolibrary.org/obo/CL_1000414,Venous Endothelial,0.01530524134358,#VHMHeart,VH_M_left_cardiac_atrium,left cardiac atrium,VH_M_Heart
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_0000057,Fibroblast,0.1626401019073387,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_0000077,Mesothelial,0.004170165295547568,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_0000084,T,0.01521243383175038,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_0000097,Mast,0.004784191249949332,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_0000115,Endothelial,7.82069411860387e-05,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_0000136,Adipocyte,0.00376708474338679,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_0000192,Smooth Muscle,0.01847861430412759,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_0000235,Macrophage,0.02043136825775384,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_0000236,B,0.02464440948113727,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_0000623,NK,0.01376273054722016,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart
